C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\126.PNG,440,154,562,356,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\127.PNG,161,498,512,718,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\127.PNG,1,512,269,676,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\127.PNG,172,54,1160,846,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\128.PNG,505,153,1000,488,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\128.PNG,569,465,1000,600,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\128.PNG,517,334,699,500,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\128.PNG,403,117,864,259,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\128.PNG,254,48,715,187,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,75,438,285,780,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,145,307,425,625,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,342,234,554,531,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,405,128,734,254,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,480,227,607,539,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,567,388,810,642,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,742,569,1010,759,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,837,399,1071,569,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,933,526,1130,669,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,679,345,783,509,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,617,243,751,462,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,758,219,854,450,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,792,243,897,499,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,870,248,1011,460,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,721,93,969,214,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\129.PNG,110,1,1179,465,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,114,161,351,404,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,266,152,404,512,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,200,279,335,441,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,393,144,570,467,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,533,194,636,507,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,576,145,722,542,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,698,129,826,541,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,690,460,800,604,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,804,128,953,530,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,891,104,1099,488,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\130.PNG,1004,106,1219,490,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,370,622,526,892,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,457,626,687,851,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,592,526,793,828,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,754,489,883,763,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,811,465,960,729,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,879,460,1061,698,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,991,415,1147,728,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,544,542,707,701,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,619,410,891,575,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,424,459,666,624,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,424,393,687,563,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,414,364,653,503,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,652,320,898,474,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,866,232,1043,390,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,618,289,845,372,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,474,321,665,393,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,422,237,680,359,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,676,188,861,304,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,825,146,949,312,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,651,167,855,268,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,443,164,635,278,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,378,169,536,288,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,873,39,1026,162,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,710,108,910,199,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,600,82,727,255,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,532,52,669,170,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,514,90,650,197,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,696,23,850,141,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,762,4,891,122,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,852,39,1021,159,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\131.PNG,1,1,500,828,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,113,110,343,211,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,147,165,316,284,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,182,218,299,442,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,293,116,427,374,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,294,157,451,449,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,431,187,536,440,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,411,115,583,337,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,449,92,634,268,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\132.PNG,495,47,679,195,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,59,136,165,196,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,83,108,186,155,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,142,128,224,204,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,44,165,117,206,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,97,82,201,124,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,76,53,203,99,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,165,15,234,68,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,177,1,231,23,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,83,38,185,65,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\133.PNG,1,1,146,205,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,100,111,211,195,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,88,124,223,263,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,116,124,258,271,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,159,139,266,269,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,207,206,265,308,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,230,160,318,292,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,260,217,329,307,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,305,173,379,314,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\134.PNG,70,84,619,307,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,549,918,1418,1982,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,989,911,1753,2159,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,1653,771,2234,2035,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,2051,1106,2765,2090,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,2068,747,2953,1735,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,2394,790,3072,1763,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\135.PNG,13,197,3072,1566,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\136.PNG,27,140,362,600,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\136.PNG,325,52,594,592,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\136.PNG,628,119,925,659,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,106,408,338,623,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,317,373,620,649,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,497,359,752,660,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,576,511,727,670,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,682,457,830,689,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,711,350,982,676,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\137.PNG,137,155,1513,635,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,146,202,287,424,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,107,175,215,316,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,215,155,286,258,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,184,130,362,214,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,257,161,338,354,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,316,166,441,387,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\138.PNG,395,1,584,384,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,60,58,171,202,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,120,34,230,178,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,99,112,308,273,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,253,62,398,246,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,343,50,450,281,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,432,62,514,278,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,475,18,649,189,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,487,158,685,346,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\139.PNG,1,205,768,533,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\14.PNG,548,1,1468,792,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\14.PNG,72,1,589,640,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\141.PNG,173,57,946,630,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\141.PNG,593,398,958,616,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,1,170,227,545,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,129,208,340,546,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,237,205,456,546,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,453,235,619,549,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,560,228,757,549,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\142.PNG,681,200,880,549,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,42,230,260,493,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,17,80,240,264,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,215,140,447,413,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,148,1,344,138,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,520,118,750,387,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,422,69,623,323,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\143.PNG,275,6,448,237,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\144.PNG,216,323,839,600,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\144.PNG,395,148,840,470,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\144.PNG,375,65,840,222,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\144.PNG,451,1,776,111,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,312,151,632,536,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,434,377,700,825,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,551,317,806,805,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,634,251,899,750,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,808,413,1226,768,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,694,190,975,460,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,736,123,1075,467,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,776,105,1053,377,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,837,89,1221,420,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,872,51,1123,217,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,905,33,1216,212,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\145.PNG,903,1,1249,168,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\146.PNG,16,14,318,209,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\146.PNG,151,78,330,251,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\146.PNG,276,49,518,250,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\146.PNG,402,126,572,362,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\146.PNG,489,41,662,265,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\147.PNG,45,1,311,309,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\147.PNG,255,1,463,305,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\147.PNG,379,1,686,431,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,2,174,258,342,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,183,136,523,378,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,188,243,387,372,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,234,256,474,395,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,318,267,530,452,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,396,278,576,463,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,486,226,770,473,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\148.PNG,1,1,800,472,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,5,190,209,445,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,88,204,246,481,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,194,105,351,488,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,282,92,448,489,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,394,200,542,488,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,358,56,619,461,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,482,120,757,399,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,584,111,800,329,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,473,8,800,180,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\149.PNG,1,2,799,303,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,49,205,493,452,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,132,360,515,643,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,152,539,645,772,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,272,634,677,781,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,641,532,984,749,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,476,456,895,678,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,450,269,830,487,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,28,216,498,460,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,458,107,802,339,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,967,576,1257,734,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,929,396,1231,632,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,814,223,1135,551,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,896,165,1223,392,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,1056,150,1308,339,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,1188,325,1377,522,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\15.PNG,1245,472,1400,714,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,112,97,700,394,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,205,260,329,356,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,279,270,366,331,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,327,257,412,350,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,357,253,468,353,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,451,306,538,376,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\150.PNG,238,321,358,365,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,12,182,129,285,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,85,181,164,283,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,104,192,183,293,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,135,196,229,303,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,206,211,254,306,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,223,203,287,316,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,261,197,322,327,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,298,194,368,319,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,336,193,429,317,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,380,218,470,317,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\151.PNG,11,49,489,294,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,73,175,301,506,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,270,212,582,500,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,478,114,787,467,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,661,173,876,448,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,793,175,976,438,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\152.PNG,1,211,138,442,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\153.PNG,302,30,471,229,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\153.PNG,227,98,430,259,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\153.PNG,137,107,341,286,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\153.PNG,39,119,281,329,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\153.PNG,28,247,184,412,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,1,231,84,370,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,137,297,410,422,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,166,141,358,293,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,249,155,383,324,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,313,157,421,340,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,374,169,477,353,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,436,186,615,385,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,442,168,619,356,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,515,173,679,336,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,543,176,684,285,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,557,149,700,287,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\154.PNG,6,55,698,257,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,445,94,620,259,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,384,80,568,190,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,311,144,445,303,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,251,97,348,356,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,101,238,263,358,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,210,34,272,229,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,166,84,229,264,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,99,76,202,233,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,93,181,199,309,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\155.PNG,1,4,110,104,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\156.PNG,398,1,887,549,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\156.PNG,123,1,586,572,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,620,44,1024,484,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,1,58,326,531,pig
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,469,121,541,205,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,585,152,645,237,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,534,147,584,235,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,505,161,595,239,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,484,181,531,236,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,466,226,579,298,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,463,241,515,401,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,496,295,587,419,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,518,299,617,395,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,591,282,661,382,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,540,250,622,342,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,371,307,455,459,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,296,314,431,404,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,192,329,345,497,piglet
C:\Users\lasse\Documents\GitHub\keras-retinanet-pig\data\\157.PNG,159,325,295,413,piglet
